Entry	Status	Gene names
Q8WVQ1	reviewed	CANT1 SHAPY
P49715	reviewed	CEBPA CEBP
P48448	reviewed	ALDH3B2 ALDH8
P31997	reviewed	CEACAM8 CGM6
P19835	reviewed	CEL BAL
P02768	reviewed	ALB GIG20 GIG42 PRO0903 PRO1708 PRO2044 PRO2619 PRO2675 UNQ696/PRO1341
Q8N111	reviewed	CEND1 BM88
H3BU77	reviewed	CCDC179
Q12798	reviewed	CETN1 CEN1 CETN
Q9NRP2	reviewed	CMC2 C16orf61 DC13
Q9GZN4	reviewed	PRSS22 BSSP4 PRSS26 SP001LA UNQ302/PRO343
A0A096LP49	reviewed	CCDC187
Q9BXJ4	reviewed	C1QTNF3 CTRP3 UNQ753/PRO1484
Q99929	reviewed	ASCL2 BHLHA45 HASH2
Q9Y689	reviewed	ARL5A ARFLP5 ARL5
Q8IVW1	reviewed	ARL17A ARL17P1; ARL17B ARF1P2 ARL17A PRO2667
Q9C0J9	reviewed	BHLHE41 BHLHB3 DEC2 SHARP1
P54922	reviewed	ADPRH ARH1
P51679	reviewed	CCR4 CMKBR4
Q00975	reviewed	CACNA1B CACH5 CACNL1A5
Q5BKX5	reviewed	C19orf54
Q9Y2D0	reviewed	CA5B
P22914	reviewed	CRYGS CRYG8
Q99467	reviewed	CD180 LY64 RP105
P28906	reviewed	CD34
Q5TGY3	reviewed	AHDC1
Q9UFG5	reviewed	C19orf25
Q13283	reviewed	G3BP1 G3BP
A0A0U1RQE8	reviewed	GLYATL1B
Q96G46	reviewed	DUS3L
Q9UJM3	reviewed	ERRFI1 MIG6
Q8IVH2	reviewed	FOXP4 FKHLA
A1L3X0	reviewed	ELOVL7
Q99819	reviewed	ARHGDIG
Q14241	reviewed	ELOA TCEB3 MSTP059
O95834	reviewed	EML2 EMAP2 EMAPL2
Q9NXN4	reviewed	GDAP2
Q9UHW5	reviewed	GPN3 ATPBD1C AD-009 UNQ1876/PRO4319
Q8TD57	reviewed	DNAH3 DNAHC3B
P00374	reviewed	DHFR
Q8WVC6	reviewed	DCAKD
Q9UHG0	reviewed	DCDC2 KIAA1154 RU2
P54851	reviewed	EMP2 XMP
Q9HCM4	reviewed	EPB41L5 KIAA1548
Q9UJY5	reviewed	GGA1
Q56P03	reviewed	EAPP C14orf11 BM-036
O42043	reviewed	ERVK-18
Q9H0I2	reviewed	ENKD1 C16orf48 UNQ6410/PRO21183
Q8NEC5	reviewed	CATSPER1
Q4G0N0	reviewed	GGTA1P GGTA1
P0CF75	reviewed	EBLN1
A6NK44	reviewed	GLOD5
P11926	reviewed	ODC1
Q03111	reviewed	MLLT1 ENL LTG19 YEATS1
P0DO92	reviewed	CDIPTOSP CDIPT-AS1 T-ENOL
Q86YR5	reviewed	GPSM1 AGS3
Q6ZPD9	reviewed	DPY19L3
P09681	reviewed	GIP
Q8WUU5	reviewed	GATAD1 ODAG
Q8IX95	reviewed	CTAGE3P CTAGE3
O60716	reviewed	CTNND1 KIAA0384
Q8N7U6	reviewed	EFHB
O95377	reviewed	GJB5
P36382	reviewed	GJA5
Q86SQ9	reviewed	DHDDS HDS
P00367	reviewed	GLUD1 GLUD
P04201	reviewed	MAS1 MAS
Q9P267	reviewed	MBD5 KIAA1461
Q5U623	reviewed	ATF7IP2 MCAF2
A6NJ69	reviewed	IGIP C5orf53
Q5TIA1	reviewed	MEI1
O75054	reviewed	IGSF3 EWI3 KIAA0466
Q6ZVL6	reviewed	KIAA1549L C11orf41 C11orf69
O75146	reviewed	HIP1R HIP12 KIAA0655
Q9Y3M2	reviewed	CBY1 ARB1 C22orf2 CBY PGEA1 HRIHFB2025
A6NGH7	reviewed	CCDC160
P78348	reviewed	ASIC1 ACCN2 BNAC2
Q9Y2D8	reviewed	SSX2IP KIAA0923
Q8TED9	reviewed	AFAP1L1
O96020	reviewed	CCNE2
Q07092	reviewed	COL16A1 FP1572
Q8IZF6	reviewed	ADGRG4 GPR112
Q15131	reviewed	CDK10
Q96B33	reviewed	CLDN23
P30622	reviewed	CLIP1 CYLN1 RSN
Q6UXG3	reviewed	CD300LG CLM9 TREM4 UNQ422/PRO846
O95782	reviewed	AP2A1 ADTAA CLAPA1
P28566	reviewed	HTR1E
P20073	reviewed	ANXA7 ANX7 SNX OK/SW-cl.95
Q86SX6	reviewed	GLRX5 C14orf87
A6NNS2	reviewed	DHRS7C SDR32C2
P35638	reviewed	DDIT3 CHOP CHOP10 GADD153
Q13642	reviewed	FHL1 SLIM1
B3EWG5	reviewed	FAM25C
O95786	reviewed	DDX58
Q8N461	reviewed	FBXL16 C16orf22 FBL16
Q9H469	reviewed	FBXL15 FBXO37
Q8NHQ9	reviewed	DDX55 KIAA1595
Q9BVV8	reviewed	FAM174C C19orf24
A8MVW0	reviewed	FAM171A2
P51114	reviewed	FXR1
A6NFU0	reviewed	FAM187A
A6NE01	reviewed	FAM186A
Q96PV7	reviewed	FAM193B IRIZIO KIAA1931
Q8TCP9	reviewed	FAM200A C7orf38
Q6ZU69	reviewed	FAM205A C9orf144B
P78312	reviewed	FAM193A C4orf8 RES4-22
O60353	reviewed	FZD6
Q9H6D8	reviewed	FNDC4 FRCP1 UNQ6389/PRO21134
B9A014	reviewed	FAM243A C21orf140
A0A1B0GVK7	reviewed	FAM240A
O75084	reviewed	FZD7
Q14318	reviewed	FKBP8 FKBP38
A4D161	reviewed	FAM221A C7orf46
P0CJ88	reviewed	DUX4L5
O95620	reviewed	DUS4L
P28562	reviewed	DUSP1 CL100 MKP1 PTPN10 VH1
Q8NEG4	reviewed	FAM83F
P12259	reviewed	F5
Q9NZY2	reviewed	FAM30A C14orf110 KIAA0125 HSPC053
Q96IK5	reviewed	GMCL1 GCL
P16930	reviewed	FAH
P00740	reviewed	F9
Q9BUM1	reviewed	G6PC3 UGRP
Q6V0I7	reviewed	FAT4 CDHF14 FATJ Nbla00548
Q04609	reviewed	FOLH1 FOLH NAALAD1 PSM PSMA GIG27
Q9H6A0	reviewed	DENND2D
P55317	reviewed	FOXA1 HNF3A TCF3A
Q56NI9	reviewed	ESCO2
Q9NXB9	reviewed	ELOVL2 ELG3 SSC2
O95163	reviewed	ELP1 IKAP IKBKAP
Q5VU92	reviewed	DCAF12L1 WDR40B
Q9P2K8	reviewed	EIF2AK4 GCN2 KIAA1338
Q86XF0	reviewed	DHFR2 DHFRL1 DHFRP4
O43491	reviewed	EPB41L2
O15075	reviewed	DCLK1 DCAMKL1 DCDC3A KIAA0369
P13804	reviewed	ETFA
Q8TF63	reviewed	DCANP1 C5orf20 DCNP1
Q9BTE7	reviewed	DCUN1D5
Q8IZD4	reviewed	DCP1B
Q86XM0	reviewed	CATSPERD TMEM146
Q05639	reviewed	EEF1A2 EEF1AL STN
Q96C86	reviewed	DCPS DCS1 HINT5 HSPC015
Q07507	reviewed	DPT
Q96SD1	reviewed	DCLRE1C ARTEMIS ASCID SCIDA SNM1C
P09104	reviewed	ENO2
P39748	reviewed	FEN1 RAD2
Q5T1A1	reviewed	DCST2
Q5T197	reviewed	DCST1
O95905	reviewed	ECD
P28325	reviewed	CST5
O76096	reviewed	CST7
P01037	reviewed	CST1
P32321	reviewed	DCTD
O75935	reviewed	DCTN3 DCTN22
P09228	reviewed	CST2
Q9UJW0	reviewed	DCTN4
Q9UG22	reviewed	GIMAP2 IMAP2
Q2VPK5	reviewed	CTU2 C16orf84 NCS2
Q9UQ84	reviewed	EXO1 EXOI HEX1
Q9H790	reviewed	EXO5 C1orf176 DEM1
Q9H773	reviewed	DCTPP1 XTP3TPA CDA03
Q6P9H5	reviewed	GIMAP6 IAN2 IAN6
Q9NXP7	reviewed	GIN1 TGIN1 ZH2C2
P55084	reviewed	HADHB MSTP029
Q8NDV2	reviewed	GPR26
Q9NS67	reviewed	GPR27 SREB1
P24534	reviewed	EEF1B2 EEF1B EF1B
Q8IYX4	reviewed	DND1 RBMS4
Q96J86	reviewed	CYYR1 C21orf95
Q86YB7	reviewed	ECHDC2
O00270	reviewed	GPR31
Q8NFT8	reviewed	DNER BET UNQ262/PRO299
P46089	reviewed	GPR3 ACCA
O15529	reviewed	GPR42 GPR42P
Q9BZE9	reviewed	ASPSCR1 ASPL RCC17 TUG UBXD9 UBXN9
Q9UH73	reviewed	EBF1 COE1 EBF
Q9Y6U3	reviewed	SCIN KIAA1905
O14503	reviewed	BHLHE40 BHLHB2 DEC1 SHARP2 STRA13
Q5JT78	reviewed	C1orf137
Q5T5A4	reviewed	C1orf194
O43681	reviewed	ASNA1 ARSA TRC40
Q6P1W5	reviewed	C1orf94
O43497	reviewed	CACNA1G KIAA1123
P26842	reviewed	CD27 TNFRSF7
P11836	reviewed	MS4A1 CD20
P23109	reviewed	AMPD1
P43320	reviewed	CRYBB2 CRYB2 CRYB2A
O43889	reviewed	CREB3 LZIP
P52943	reviewed	CRIP2 CRP2
Q6ZTR7	reviewed	FAM92B
Q8IZ07	reviewed	ANKRD13A ANKRD13
O75462	reviewed	CRLF1 UNQ288/PRO327
Q4G176	reviewed	ACSF3 PSEC0197
P30153	reviewed	PPP2R1A
Q9UGI9	reviewed	PRKAG3 AMPKG3
Q9H2F3	reviewed	HSD3B7
A5YM72	reviewed	CARNS1 ATPGD1 KIAA1394
Q7L8J4	reviewed	SH3BP5L KIAA1720 UNQ2766/PRO7133
Q9NU02	reviewed	ANKEF1 ANKRD5
Q96HD9	reviewed	ACY3 ASPA2
Q9NVM4	reviewed	PRMT7 KIAA1933
Q8N688	reviewed	DEFB123 DEFB23 UNQ1963/PRO4485
Q6UB98	reviewed	ANKRD12 ANCO2 KIAA0874
O43184	reviewed	ADAM12 MLTN UNQ346/PRO545
Q3KP44	reviewed	ANKRD55
Q86SG2	reviewed	ANKRD23 DARP
P58335	reviewed	ANTXR2 CMG2
C9JTQ0	reviewed	ANKRD63
Q9BV23	reviewed	ABHD6
Q86UQ4	reviewed	ABCA13
Q8N283	reviewed	ANKRD35
P33897	reviewed	ABCD1 ALD
Q8NFM4	reviewed	ADCY4
Q9NUJ1	reviewed	ABHD10
Q9UKF2	reviewed	ADAM30 UNQ2509/PRO5997
O00400	reviewed	SLC33A1 ACATN AT1
Q8NEL9	reviewed	DDHD1 KIAA1705
Q96C11	reviewed	FGGY
Q9UN86	reviewed	G3BP2 KIAA0660
P0C7X0	reviewed	FAM90A24P FAM90A24
Q8N7N1	reviewed	FAM86B1
Q9NRD9	reviewed	DUOX1 DUOX LNOX1 THOX1
Q9Y2M0	reviewed	FAN1 KIAA1018 MTMR15
Q13045	reviewed	FLII FLIL
Q8N0V5	reviewed	GCNT2 GCNT5 II NACGT1
P98095	reviewed	FBLN2
Q96P88	reviewed	GNRHR2
O15228	reviewed	GNPAT DAPAT DHAPAT
P55199	reviewed	ELL C19orf17
B6SEH8	reviewed	ERVV-1 ENVV1
Q6DN72	reviewed	FCRL6 FCRH6
Q16595	reviewed	FXN FRDA X25
Q3B7T1	reviewed	EDRF1 C10orf137
O00451	reviewed	GFRA2 GDNFRB RETL2 TRNR2
P0CJ92	reviewed	GOLGA8H
A6NC78	reviewed	GOLGA8IP GOLGA8I GOLGA9P
P62683	reviewed	ERVK-21
D6RF30	reviewed	GOLGA8K
Q8TBA6	reviewed	GOLGA5 RETII RFG5 PIG31
P32455	reviewed	GBP1
P49184	reviewed	DNASE1L1 DNAS1L1 DNL1L
Q8NCI6	reviewed	GLB1L3
Q08378	reviewed	GOLGA3
Q53GS7	reviewed	GLE1 GLE1L
Q96PP9	reviewed	GBP4
P28472	reviewed	GABRB3
Q96GE9	reviewed	DMAC1 C9orf123 TMEM261
Q9HC47	reviewed	CTAGE1 CTAGE2
P80162	reviewed	CXCL6 GCP2 SCYB6
Q96C19	reviewed	EFHD2 SWS1
Q9Y4D2	reviewed	DAGLA C11orf11 KIAA0659 NSDDR
Q9P1J3	reviewed	DHRS4-AS1 C14orf167 PRO1488
Q9UBM7	reviewed	DHCR7 D7SR
Q9BPX1	reviewed	HSD17B14 DHRS10 SDR3 SDR47C1 UNQ502/PRO474
P37059	reviewed	HSD17B2 EDH17B2 SDR9C2
P49447	reviewed	CYB561
Q7Z5P4	reviewed	HSD17B13 SCDR9 SDR16C3 HMFN0376 UNQ497/PRO1014
P09017	reviewed	HOXC4 HOX3E
Q00444	reviewed	HOXC5 HOX3D
P31273	reviewed	HOXC8 HOX3A
P31277	reviewed	HOXD11 HOX4F
P35557	reviewed	GCK
Q8NA82	reviewed	MARCH10 RNF190
Q9NRN9	reviewed	METTL5 DC3 HSPC133
P35410	reviewed	MAS1L MRG
P48740	reviewed	MASP1 CRARF CRARF1 PRSS5
Q8N0V4	reviewed	LGI2 KIAA1916 LGIL2
P42330	reviewed	AKR1C3 DDH1 HSD17B5 KIAA0119 PGFS
Q6MZZ7	reviewed	CAPN13
A8MTB9	reviewed	CEACAM18
P13688	reviewed	CEACAM1 BGP BGP1
Q86UW7	reviewed	CADPS2 CAPS2 KIAA1591
Q2WEN9	reviewed	CEACAM16 CEAL2
O75208	reviewed	COQ9 C16orf49 HSPC326 PSEC0129
P59051	reviewed	BRWD1-AS2 BRWD1-IT2 C21orf87 NCRNA00257
Q6PJG6	reviewed	BRAT1 BAAT1 C7orf27
P51587	reviewed	BRCA2 FACD FANCD1
A0A0U1RRI6	reviewed	CENPVL3 CENPVP3
P49189	reviewed	ALDH9A1 ALDH4 ALDH7 ALDH9
P48052	reviewed	CPA2
Q9H257	reviewed	CARD9
Q9P209	reviewed	CEP72 KIAA1519
P0C221	reviewed	CCDC175 C14orf38
Q6ZVZ8	reviewed	ASB18
Q8N2F6	reviewed	ARMC10 SVH PSEC0198
Q6ULP2	reviewed	AFTPH AFTH
Q9H9E3	reviewed	COG4
P0C853	reviewed	BAALC-AS2 BAALCOS C8orf56
Q9UL18	reviewed	AGO1 EIF2C1
Q6YHK3	reviewed	CD109 CPAMD7
P27701	reviewed	CD82 KAI1 SAR2 ST6 TSPAN27
P01258	reviewed	CALCA CALC1
Q00535	reviewed	CDK5 CDKN5
Q96PC3	reviewed	AP1S3
Q9Y6Q5	reviewed	AP1M2
Q9HAZ1	reviewed	CLK4
Q9UGN4	reviewed	CD300A CMRF35H IGSF12 HSPC083
P13611	reviewed	VCAN CSPG2
O75363	reviewed	BCAS1 AIBC1 NABC1
O60756	reviewed	BCE1
P06850	reviewed	CRH
Q9H172	reviewed	ABCG4 WHITE2
Q70Z44	reviewed	HTR3D
O43506	reviewed	ADAM20
Q8WW27	reviewed	APOBEC4 C1orf169
Q6NVV9	reviewed	ADAM5 ADAM5P TMDC2
P50995	reviewed	ANXA11 ANX11
Q9NX38	reviewed	ABITRAM C9orf6 FAM206A
O14678	reviewed	ABCD4 PXMP1L
Q9Y235	reviewed	APOBEC2
Q8TAT2	reviewed	FGFBP3 C10orf13 PSEC0101
Q5SZD4	reviewed	GLYATL3 C6orf140
A8MUU1	reviewed	FABP5P3 FABP5L3
Q3SY89	reviewed	ELOA3B TCEB3CL
Q5T6L9	reviewed	ERMARD C6orf70
Q8IVF4	reviewed	DNAH10 KIAA2017
Q6ZR08	reviewed	DNAH12 DHC3 DLP12 DNAH12L DNAH7L DNAHC3 DNHD2 HDHC3 HL19
Q6ZNG2	reviewed	DBX2
Q8WXD5	reviewed	GEMIN6
P57775	reviewed	FBXW4 FBW4 SHFM3
Q8NA75	reviewed	DCAF4L2 WDR21C
Q86WN1	reviewed	FCHSD1 UNQ737/PRO1431
Q9Y6R7	reviewed	FCGBP
Q9UKT4	reviewed	FBXO5 EMI1 FBX5
O00716	reviewed	E2F3 KIAA0075
Q03001	reviewed	DST BP230 BP240 BPAG1 DMH DT KIAA0728
Q8N7Z2	reviewed	GOLGA6L1
Q8N475	reviewed	FSTL5 KIAA1263
O75223	reviewed	GGCT C7orf24 CRF21
Q9N2J8	reviewed	
P68104	reviewed	EEF1A1 EEF1A EF1A LENG7
Q99848	reviewed	EBNA1BP2 EBP2
P24522	reviewed	GADD45A DDIT1 GADD45
O43281	reviewed	EFS CASS3
P26232	reviewed	CTNNA2 CAPR
Q6P2E9	reviewed	EDC4 HEDLS
P40313	reviewed	CTRL CTRL1
Q9NTK1	reviewed	DEPP1 C10orf10 DEPP FIG
Q96P56	reviewed	CATSPER2
O00418	reviewed	EEF2K
Q9Y442	reviewed	C22orf24
Q9NXE8	reviewed	CWC25 CCDC49
P14406	reviewed	COX7A2 COX7AL
Q8IWQ3	reviewed	BRSK2 C11orf7 PEN11B SADA STK29 HUSSY-12
P0CW27	reviewed	CCDC166
Q9UEE9	reviewed	CFDP1 BCNT CENP-29
P49662	reviewed	CASP4 ICH2
Q96HQ2	reviewed	CDKN2AIPNL
Q16581	reviewed	C3AR1 AZ3B C3R1 HNFAG09
Q7L1Q6	reviewed	BZW1 BZAP45 KIAA0005
Q13510	reviewed	ASAH1 ASAH HSD-33 HSD33
Q9BXJ3	reviewed	C1QTNF4 CTRP4
P00325	reviewed	ADH1B ADH2
P50553	reviewed	ASCL1 ASH1 BHLHA46 HASH1
Q6T311	reviewed	ARL9
P83436	reviewed	COG7 UNQ3082/PRO10013
Q13936	reviewed	CACNA1C CACH2 CACN2 CACNL1A1 CCHL1A1
Q12864	reviewed	CDH17
Q9NPF0	reviewed	CD320 8D6A UNQ198/PRO224
P35670	reviewed	ATP7B PWD WC1 WND
A5YM69	reviewed	ARHGEF35 ARHGEF5L
Q9NYX4	reviewed	CALY DRD1IP
P67870	reviewed	CSNK2B CK2N G5A
O43299	reviewed	AP5Z1 KIAA0415 SPG48
Q6VUC0	reviewed	TFAP2E
Q9P1Y5	reviewed	CAMSAP3 KIAA1543
O14639	reviewed	ABLIM1 ABLIM KIAA0059 LIMAB1
Q6W3E5	reviewed	GDPD4 GDE6 UGPQ
Q14254	reviewed	FLOT2 ESA1 M17S1
Q92841	reviewed	DDX17
Q11128	reviewed	FUT5
Q13158	reviewed	FADD MORT1 GIG3
Q8IXR5	reviewed	FAM178B HSPC234
Q9H3H5	reviewed	DPAGT1 DPAGT2
Q9NYL4	reviewed	FKBP11 FKBP19 UNQ336/PRO535
Q8IWF2	reviewed	FOXRED2 ERFAD
O15117	reviewed	FYB1 FYB SLAP130
P68106	reviewed	FKBP1B FKBP12.6 FKBP1L FKBP9 OTK4
O60941	reviewed	DTNB
Q13467	reviewed	FZD5 C2orf31
Q6P587	reviewed	FAHD1 C16orf36 YISKL
Q8N9I9	reviewed	DTX3 RNF154
O60667	reviewed	FCMR FAIM3 TOSO
Q8N3F9	reviewed	GPR137C TM7SF1L2
O94988	reviewed	FAM13A FAM13A1 KIAA0914
Q01524	reviewed	DEFA6 DEF6
Q9Y2E6	reviewed	DTX4 KIAA0937 RNF155
O95147	reviewed	DUSP14 MKP6
Q9P2T1	reviewed	GMPR2
Q8IVS2	reviewed	MCAT MT
Q9UBX2	reviewed	DUX4 DUX10
Q8IV53	reviewed	DENND1C FAM31C
P41439	reviewed	FOLR3
Q12948	reviewed	FOXC1 FKHL7 FREAC3
P32519	reviewed	ELF1
Q9H501	reviewed	ESF1 ABTAP C20orf6 HDCMC28P
A8MXU0	reviewed	DEFB108A DEFB108P1; DEFB108C DEFB108P2
Q6ZVH7	reviewed	ESPNL
P22087	reviewed	FBL FIB1 FLRN
Q14204	reviewed	DYNC1H1 DHC1 DNCH1 DNCL DNECL DYHC KIAA0325
Q8WXX0	reviewed	DNAH7 KIAA0944
Q8N766	reviewed	EMC1 KIAA0090 PSEC0263
P31994	reviewed	FCGR2B CD32 FCG2 IGFR2
O75461	reviewed	E2F6
P08637	reviewed	FCGR3A CD16A FCG3 FCGR3 IGFR3
Q969U6	reviewed	FBXW5 FBW5 PP3971
Q06210	reviewed	GFPT1 GFAT GFPT
O75140	reviewed	DEPDC5 KIAA0645
Q86UD3	reviewed	MARCH3 RNF173
Q8IZN7	reviewed	DEFB107A DEFB107 DEFB7; DEFB107B
Q96EY1	reviewed	DNAJA3 HCA57 TID1
P25685	reviewed	DNAJB1 DNAJ1 HDJ1 HSPF1
Q8N465	reviewed	D2HGDH D2HGD
Q13616	reviewed	CUL1
P49411	reviewed	TUFM
A8MWE9	reviewed	EFCAB8
P15924	reviewed	DSP
Q9H4M9	reviewed	EHD1 PAST PAST1 CDABP0131
Q9NZC4	reviewed	EHF ESE3 ESE3B ESEJ
P12074	reviewed	COX6A1 COX6AL
Q14232	reviewed	EIF2B1 EIF2BA
O15371	reviewed	EIF3D EIF3S7
Q9UKL4	reviewed	GJD2 GJA9
Q8NFK1	reviewed	GJC3 GJE1
P08574	reviewed	CYC1
Q6UXB2	reviewed	CXCL17 VCC1 UNQ473/PRO842
Q9NQ92	reviewed	COPRS C17orf79 COPR5
Q53H64	reviewed	ANKRD40CL C17orf73 LINC00483
P40123	reviewed	CAP2
Q04828	reviewed	AKR1C1 DDH DDH1
Q96IK1	reviewed	BOD1 FAM44B
P42772	reviewed	CDKN2B MTS2
Q8N8R5	reviewed	C2orf69
A6NHY2	reviewed	ANKDD1B
Q8TEP8	reviewed	CEP192 KIAA1569 PP8407
Q16352	reviewed	INA NEF5
P48444	reviewed	ARCN1 COPD
Q8IZC6	reviewed	COL27A1 KIAA1870
Q8NFQ5	reviewed	BPIFB6 BPIL3
O14862	reviewed	AIM2
Q9Y243	reviewed	AKT3 PKBG
Q9UNI1	reviewed	CELA1 ELA1
P05091	reviewed	ALDH2 ALDM
Q8IVL8	reviewed	CPO
Q9UI42	reviewed	CPA4 CPA3 UNQ694/PRO1339
Q6PL45	reviewed	BRICD5 C16orf79
Q5VTR2	reviewed	RNF20 BRE1A
Q9H553	reviewed	ALG2 UNQ666/PRO1298
Q96EE4	reviewed	CCDC126 UNQ786/PRO1605
Q9BS16	reviewed	CENPK ICEN37 FKSG14
P11597	reviewed	CETP
P13500	reviewed	CCL2 MCP1 SCYA2
P29374	reviewed	ARID4A RBBP1 RBP1
P51677	reviewed	CCR3 CMKBR3
P55196	reviewed	AFDN AF6 MLLT4
Q5VVS0	reviewed	C1orf140
Q6P1M9	reviewed	ARMCX5
O95816	reviewed	BAG2
Q9NXR7	reviewed	BABAM2 BRCC45 BRE
Q8WYA1	reviewed	ARNTL2 BHLHE6 BMAL2 CLIF MOP9 PASD9
Q9BQI0	reviewed	AIF1L C9orf58 IBA2 UNQ672/PRO1306
Q8NES8	reviewed	DEFB124 DEFB24
Q96NZ1	reviewed	FOXN4
Q5TAQ9	reviewed	DCAF8 H326 WDR42A
Q3SXM0	reviewed	DCAF4L1 WDR21B
Q9H4M3	reviewed	FBXO44 FBG3 FBX30 FBX44 FBX6A FBXO6A
P43268	reviewed	ETV4 E1AF PEA3
Q96A84	reviewed	EMID1 EMU1
Q6ZUT3	reviewed	FRMD7
P43005	reviewed	SLC1A1 EAAC1 EAAT3
P23945	reviewed	FSHR LGR1
Q96JC9	reviewed	EAF1
Q9UMR2	reviewed	DDX19B DBP5 DDX19 TDBP
Q6ZQY3	reviewed	GADL1
Q13066	reviewed	GAGE2B GAGE2; GAGE2C
P13765	reviewed	HLA-DOB
Q9BPW9	reviewed	DHRS9 RDH15 SDR9C4 UNQ835/PRO1773
A4D2P6	reviewed	GRID2IP
Q9NYA3	reviewed	GOLGA6A GLP GOLGA6
Q9UFP1	reviewed	GASK1A C3orf41 FAM198A
Q9HCG7	reviewed	GBA2 KIAA1605 SPG46 AD035
Q8IW92	reviewed	GLB1L2 MSTP014 UNQ210/PRO236
Q8IX18	reviewed	DHX40 DDX40 ARG147
P63218	reviewed	GNG5 GNGT5
Q13609	reviewed	DNASE1L3 DHP2 DNAS1L3
P06340	reviewed	HLA-DOA HLA-DNA HLA-DZA
Q8TEW6	reviewed	DOK4
Q5JSL3	reviewed	DOCK11 ZIZ2
O94777	reviewed	DPM2 My026
O60861	reviewed	GAS7 KIAA0394
Q5JY77	reviewed	GPRASP1 GASP KIAA0443
Q9Y625	reviewed	GPC6 UNQ369/PRO705
Q5T6X5	reviewed	GPRC6A
Q9NP62	reviewed	GCM1 GCMA
Q9NPB8	reviewed	GPCPD1 GDE5 KIAA1434
O95208	reviewed	EPN2 KIAA1065
P01588	reviewed	EPO
Q96RT7	reviewed	TUBGCP6 GCP6 KIAA1669
Q6P179	reviewed	ERAP2 LRAP
Q9P1A6	reviewed	DLGAP2 C8orf68 DAP2 ERICH1-AS1
Q9NZN3	reviewed	EHD3 EHD2 PAST3
Q9H9B1	reviewed	EHMT1 EUHMTASE1 GLP KIAA1876 KMT1D
Q9UGP5	reviewed	POLL
P0CG08	reviewed	GPR89B GPHRB GPR89C HSPC201
P18074	reviewed	ERCC2 XPD XPDC
Q92988	reviewed	DLX4 BP1 DLX7 DLX8 DLX9
O75460	reviewed	ERN1 IRE1
P21917	reviewed	DRD4
P47775	reviewed	GPR12
Q8NCS7	reviewed	SLC44A5 CTL5
P24530	reviewed	EDNRB ETRB
Q99895	reviewed	CTRC CLCR
Q9UDY4	reviewed	DNAJB4 DNAJW HLJ1
Q9ULD4	reviewed	BRPF3 KIAA1286
Q8WUW1	reviewed	BRK1 C3orf10 HSPC300 MDS027
Q6P1S2	reviewed	C3orf33 MSTP052
P41208	reviewed	CETN2 CALT CEN2
Q5VZK9	reviewed	CARMIL1 CARMIL LRRC16 LRRC16A
A6NC98	reviewed	CCDC88B BRLZ
Q14790	reviewed	CASP8 MCH5
P31415	reviewed	CASQ1 CASQ
Q0VF96	reviewed	CGNL1 JACOP KIAA1749
Q9GZN1	reviewed	ACTR6 CDA12
P32929	reviewed	CTH
Q6P047	reviewed	C8orf74
A6NEK1	reviewed	ARRDC5
Q9BQI4	reviewed	CCDC3
Q96QS3	reviewed	ARX
O15467	reviewed	CCL16 ILINCK NCC4 SCYA16
O94989	reviewed	ARHGEF15 KIAA0915
Q13901	reviewed	C1D
P20851	reviewed	C4BPB
Q15848	reviewed	ADIPOQ ACDC ACRP30 APM1 GBP28
Q86VB7	reviewed	CD163 M130
Q8IZT6	reviewed	ASPM MCPH5
Q5BLP8	reviewed	C4orf48 Chr4_55
O75952	reviewed	CABYR CBP86 FSP2
Q6W349	reviewed	LINC00575 C4orf11
Q9P2W7	reviewed	B3GAT1 GLCATP
Q12834	reviewed	CDC20
P30556	reviewed	AGTR1 AGTR1A AGTR1B AT2R1 AT2R1B
Q13698	reviewed	CACNA1S CACH1 CACN1 CACNL1A3
Q96Q91	reviewed	SLC4A9 AE4 SBC5
P52594	reviewed	AGFG1 HRB RAB RIP
Q8WXD9	reviewed	CASKIN1 KIAA1306
O95817	reviewed	BAG3 BIS
Q08708	reviewed	CD300C CMRF35 CMRF35A CMRF35A1 IGSF16
O60641	reviewed	SNAP91 KIAA0656
P09471	reviewed	GNAO1
Q6ZQN5	reviewed	FOXI2
Q30KQ4	reviewed	DEFB116 DEFB16
Q12778	reviewed	FOXO1 FKHR FOXO1A
Q01469	reviewed	FABP5
Q30KQ8	reviewed	DEFB112 DEFB12
Q92556	reviewed	ELMO1 KIAA0281
Q8N687	reviewed	DEFB125 DEFB25
Q9H6S3	reviewed	EPS8L2 EPS8R2 PP13181
P50395	reviewed	GDI2 RABGDIB
Q9BW60	reviewed	ELOVL1 SSC1 CGI-88
Q32P44	reviewed	EML3
P25089	reviewed	FPR3 FPRH1 FPRL2
Q9UK96	reviewed	FBXO10 FBX10 PRMT11
P63172	reviewed	DYNLT1 TCTEL1 TCTEX-1 TCTEX1
Q7RTS9	reviewed	DYM
P39905	reviewed	GDNF
Q8N4B4	reviewed	FBXO39 FBX39
Q8NEA4	reviewed	FBXO36 FBX36
Q8TCX1	reviewed	DYNC2LI1 D2LIC LIC3 CGI-60
Q9NRD0	reviewed	FBXO8 FBS FBX8 DC10 UNQ1877/PRO4320
Q9UK99	reviewed	FBXO3 FBX3
Q9H840	reviewed	GEMIN7
Q9P0K9	reviewed	FRRS1L C9orf4
